CmpdID,neuSmi,y_true,y_pre
309,COc1cc(-c2cn(CC(=O)N(CC(F)(F)F)c3ccc4c(c3)OC(F)(F)O4)nn2)ccc1-n1cnc(C)c1,5.72,6.066257
7385,O=C1CC2(CCCC2)CC(=O)N1CCNCC1COc2ccccc2O1,4.721339446,4.641813278
8293,COc1ccc2sc(C(=O)Nc3nnn[nH]3)c(OC(C)C)c2c1,4,4.059818268
2007,Cc1ncoc1-c1nnc(SCCCN2CC[C@@]3(C[C@H]3c3ccc(F)cc3F)C2)n1C,6.12,5.840183735
202,Cn1c(SCCCN2CC3CCN(c4ccc(C(F)(F)F)cc4)C3C2)nnc1-c1cccnn1,6.9,6.419700623
4920,Cc1cnccc1NC(=O)COc1ccc(C(=O)c2cc(Cl)ccc2Br)cc1,7.85,6.710263252
7816,CCC(C)c1cccc(C(C)CC)c1O,4.510103451,4.004829884
4242,COc1cc(-c2cn(C3CCc4c(ccc(Br)c4F)N(CC(F)(F)F)C3=O)nn2)ccc1-n1cnc(C)c1,6.28,5.69526577
8307,Nc1ccc(C(=O)O)c(O)c1,4,3.989390373
12494,N[C@@H]1CONC1=O,4,3.993927479
12265,COCCc1ccccn1,4,4.018936157
9482,COCCOc1cc2cc(C(=O)NC3CCN(C(C)C)CC3)n(CC(=O)Nc3ccc(Cl)cn3)c2cn1,4,5.385280132
6569,CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1,4.64,4.949346066
7365,CN(C)CC/C=C1\c2ccccc2COc2ccccc21,4.746339446,5.212225437
7520,COc1ccc(-c2cc(C(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1F,4.621339446,4.444686413
10373,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)NCC(=O)O,4,4.084531784
10335,CCCCC(CC)C(=O)Cl,4,4.002543926
11908,CO[Si](CCCS)(OC)OC,4,4.012914181
10646,CCCCCCCCSCCO,4,4.051063061
7607,O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Oc2ccc(C(F)(F)F)cc2Cl)cc1F,4.426770118,4.474043369
11254,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,4,4.698676109
1632,CNC(=O)c1cc(-n2ncc3cc(Nc4c(F)cccc4Cl)cnc32)cs1,5.05,4.685364723
6254,CN(C(=O)Cc1ccc(S(C)(=O)=O)cc1F)C1CCN(Cc2ccc(C(F)(F)F)cc2)CC1,5.58,5.541093826
4508,CC1CCN(CCCOc2ccc(=O)n(-c3ccc(F)c(F)c3)n2)CC1,5.57,5.570504665
8987,CC(=O)Oc1cccc(O)c1,4,3.986080408
10710,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,4,4.075877666
4057,Cc1nc2n(c(=O)c1CCN1CCN(c3cccc4sccc34)CC1)CCCC2F,5.21,5.457951546
5160,COc1cccc(-c2cccc(C3(C)CSCC(N)=N3)c2)c1,5.05,5.128559113
10146,CCC(C)COC(=O)CC(C)C,4,4.009308338
1027,CC(C)Oc1cccc(N2CCN(CCN3Cc4ccccc4C3)C2=O)c1,5.4,5.535730839
3162,CCCOc1ccccc1CC(c1ccccc1)N1CCNCC1,5.23,4.694194317
4226,Cc1c2c(n3c1CCCN1CC[C@H](CNc4cc-3ccc4C(N)=O)C1)CC(C)(C)CC2=O,6.36,5.159502506
3624,NC1=N[C@](c2ccnc(C(F)(F)F)c2)(c2ccc(F)c(-c3cncnc3)c2)c2cccc(F)c21,5.1,5.054274559
6074,O=C1NCC(c2ccccc2)C12CCN(C1CCCCC1(O)c1ccc(F)cc1)CC2,5.75,5.733923435
9279,CC(C)c1ccccc1,4,4.006199837
10290,CCCC(O)C(CC)CO,4,4.001190662
463,COc1cccc(-c2cccc(C3(C)N=C(N)CCS3)c2)c1,4.96,5.103652954
1329,O=C1COc2ccc(CNC34CCC(CCc5c(F)cnc6ccc(OC[C@H]7C[C@@H](O)[C@@H](O)C7)nc56)(CC3)OC4)nc2N1,5.57,5.311471462
7264,CN(Cc1ccc(C(C)(C)C)cc1)Cc1cccc2ccccc12,4.921339446,5.047620296
1545,C[C@H](C1=C(CCN(C)C)Cc2ccccc21)c1cnccn1,5.85,5.428349018
2818,Cc1c([C@@H](O)CN2CCC3(CC2)CCN(c2cnsc2)C3=O)ccc2c1COC2=O,5.31,4.961625576
11147,CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1,4,4.001123428
5142,CCNC(=O)[C@H]1C[C@H](OC)[C@@]2(C)CC[C@@H]3c4ccc(OCCCN5CCC[C@H]5C)cc4CC[C@H]3[C@H]12,4.94,4.91031599
2984,COC(=O)N(C)c1c(N)nc(-n2nc(Cc3ccccc3F)c3cc(Cl)ccc32)nc1N,5.2,5.309963703
827,COc1ccc(CCN2C(=O)N(NS(C)(=O)=O)CC2c2ccc(Cl)cc2)cc1,5.06,4.9329319
10233,CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3,4,4.313220501
11668,CN(C)c1ccc(N(C)C)cc1,4,4.039706707
10351,CCCCC(CC)COC(=O)c1ccc(N(C)C)cc1,4,4.436142445
1982,O=C(Nc1ccc(F)cn1)[C@H](COCCO)Oc1ncnc2c1cnn2-c1c(Cl)cccc1Cl,4.7,4.400870323
7434,CCC(CN)=C(c1ccccc1)c1ccccc1,4.688006113,4.131207466
10235,CCc1ccc(C)nc1,4,4.005036354
6453,Cc1c([C@@H](O)CN2CCC3(CC2)CCN(C2=CC(=O)OC2)C3=O)ccc2c1COC2=O,4.51,4.423338413
11758,Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,4,4.32144928
13744,CC1=CCC2C(=O)OC(=O)C2C1,4,3.993677616
7845,CC[Sn](Br)(CC)CC,4.360103451,4.016537189
13122,O=C(O)/C=C(\CC(=O)O)C(=O)O,4,3.948855639
8031,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,4,3.988291979
3923,CC(C)(C)NC(=O)c1c[nH]c2ncc(-c3nn(CCC(O)CO)c4ccc(OC(F)F)cc34)nc12,5.38,4.964939117
5673,O=C(c1ccc(Cl)c(C(F)(F)F)c1)N1CCN(c2cc(=O)[nH]c(=O)n2Cc2ccc(OS(=O)(=O)c3cccc4cnccc34)cc2)CC1,4.32,5.360602379
11125,CCOCOCC,4,4.052874565
10818,CCCOCC(C)O,4,3.999684572
1991,NC[C@H](Oc1noc2ccc(-c3ccccc3Cl)nc12)c1ccccc1,5.44,4.897550583
10285,CCCC(CCC)(C(=O)OCC)C(=O)OCC,4,4.05143404
3864,CN(C)c1ccc(CNC(=O)[C@@H]2CNC[C@H]2c2ccc(C(F)(F)F)c(F)c2)cc1,5.07,4.850995541
7359,CC(C)(C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,4.760050318,4.14487505
8930,CC(=O)Nc1ccc(OC(=O)c2ccccc2OC(C)=O)cc1,4,4.144962788
4660,Cc1[nH]c2ccccc2c1CCN1CCc2ccc(/C=C/C(=O)NO)cc2CC1,5.5,5.1812644
12228,COc1ccc2cc(CCC(C)=O)ccc2c1,4,4.477543354
9332,CC(C)CCO,4,4.000303268
1365,NCC[C@H]1Cc2ccccc2[C@@H](c2ccc(Cl)c(Cl)c2)C1,5.82,5.589903355
11873,CNC1(C)C2CCC(C2)C1(C)C,4,4.532577038
12375,CSC1=N[C@@](C)(c2ccccc2)C(=O)N1Nc1ccccc1,4,4.245625973
3690,Cc1cc(C2C[C@H]3[C@@H](C)SC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)on1,5.68,5.295695305
1330,COC(=O)[C@H]1C[C@@H]1COc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,6.3,5.571205616
4878,Cc1ccc2c(-c3nnc(SCCCN4C[C@@H]5C[C@]5(c5ccc(C(F)(F)F)cc5)C4)n3C)cccc2n1,6.3,6.401209831
8745,C1CCC(NC2CCCCC2)CC1,4,4.124451637
13041,O=C1OC(=O)C2CC=CCC12,4,3.997599363
7418,COc1cc2c(cc1OC)C(C(C(=O)N(CCc1ccc(OC)c(OC)c1OC)CCc1ccc(OC)c(OC)c1OC)c1ccccc1)=NCC2,4.696339446,5.479647636
7965,C[N+](C)(C)CCOC(N)=O,4,3.999684572
9069,CC(C)(C)c1ccc(N)cc1,4,4.08241272
10711,CCCCNC(=O)NS(=O)(=O)c1ccc(N)cc1,4,4.041008472
1150,COc1ccc(-c2nnc(SCCCN3CCc4ccc(-c5cc(C)on5)cc4CC3)n2C)cc1,7.4,7.044157505
12247,COc1nn(CSP(=S)(OC)OC)c(=O)s1,4,3.990796328
5768,O=C(N[C@H](C1CC1)[C@H]1[C@@H]2C[C@@H](n3cnc4cc(F)c(F)cc43)C[C@@H]21)c1ccc(Cl)cc1,6.25,5.555855274
3851,COc1ccc(-c2nnc(C(=O)N3CCC(Oc4ccc(CN5CCOCC5)cc4)CC3)o2)cc1,4.8,4.98849535
9663,Cc1ccc(N)cc1[N+](=O)[O-],4,3.995500565
11174,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,4,4.015862942
1829,CCSc1ccccc1C(=O)N(CC1CCC1)[C@H]1CCNC1,5.12,5.163369656
12193,COc1cccc(C(=O)NN(C(=O)c2cc(C)cc(C)c2)C(C)(C)C)c1C,4,4.173107147
1227,Cn1c(SCCCN2CC[C@]3(C[C@@H]3c3ccc(C(F)(F)F)cc3)C2)nnc1C1=CCC(=O)N=C1,5.02,5.875603199
10611,CCCCCCCCCCl,4,4.033065319
12643,Nc1ccc(NCCO)c([N+](=O)[O-])c1,4,4.00097084
10519,CCCCCCCCCCC=O,4,4.034858704
12877,Nc1c(CC(=O)O)cccc1C(=O)c1ccc(Br)cc1,4,4.31495142
5885,Cc1nc(-c2ccccc2)nc(OCCCN2CCCC2)c1Cl,5.42,5.658932209
10054,CC1OC(C)OC(C)O1,4,4.071095467
5580,O=C(CCNCCN1CCN(Cc2ccccc2)CC1)NN(c1ccccc1)c1ccccc1,4.83,5.490022182
4416,O=C(NC1CC1)c1ccc(OCC2CC2CC2CCN(c3ncc(Cl)cn3)CC2)cc1F,5.92,5.518149376
1343,Cc1ccc2c(-c3nnc(SCCCN4CCc5nc6ccccn6c5CC4)n3C)cccc2n1,5.6,5.768999577
9685,Cc1ncsc1CCO,4,4.033812523
13626,O=C1c2ccccc2C(=O)N1CO,4,4.014027596
8637,C[Si]1(C)N[Si](C)(C)N[Si](C)(C)N1,4,3.97674942
5132,CCC1(c2cccc(-c3cncnc3)c2)N=C(N)c2ccccc2O1,5.8,4.929582119
8504,*C.*C.*C.OCCOCCOCCO,4,4.026894569
8222,CC(C)C1=CC2=CC[C@@H]3[C@](C)(CCC[C@@]3(C)C(=O)O)[C@H]2CC1,4,4.080408573
11818,CN1N=C(C(N)=O)CCC1=O,4,4.018340588
11691,CN(C)CCCCCCN(C)C,4,4.063393116
10617,CCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,4,4.101035118
13488,O=c1oc2cc(O)ccc2c2oc3cc(O)ccc3c12,4,4.15795517
9623,CC1(C)NC(=O)NC1=O,4,3.989391804
739,CCc1nn2c(C)cc(C)nc2c1Cc1ccc(CCCN2CCN(C(C)C)CC2)cc1,5.35,5.61015892
989,CCCCc1ccc(S(=O)(=O)Nc2ccc3c(c2)CCN(Cc2cc[nH]n2)CC3)cc1,5.6,5.862565041
6431,C[C@H]1SC(N)=N[C@@]2(c3ccc(F)cc3F)CO[C@@H](c3cnn(C)c3)C[C@@H]12,5.32,5.116633415
3714,Nc1nnc2c3cc(-c4ccccc4)c(-c4ccc(CN5CCC(c6n[nH]c(-c7ccccn7)n6)CC5)cc4)nc3ccn12,5.27,5.587781429
5249,NC1(C(=O)NC(CCCO)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,4.24,5.080419064
7997,[Fe+2].c1cc[cH-]c1.c1cc[cH-]c1,4,4.089483261
3785,COc1cc(-n2ccnc(CCCc3ccccc3)c2=O)ccc1OCCN1CCCC1,5.14,5.585549831
12419,FC(Cl)(Cl)Cl,4,4.046488762
11453,O=C(Cl)c1cc(Cl)cc(Cl)c1,4,4.037302971
3900,COCC(=O)N1CCC(n2nc(C)c(Nc3ncc(Cl)c(-c4cnn5ccccc45)n3)c2C)CC1,4.77,4.80892086
10805,CCCOC(=O)c1ccc(C(=O)OCCC)nc1,4,4.040449619
8082,Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)Cn4cnnn4)[C@H]3SC2)s1,4,4.023042202
9749,Cc1cc(-c2cc(C)c(N)c(C)c2)cc(C)c1N,4,4.087600708
3389,COc1cc([C@](O)(CCN(C)C)[C@@H](c2cc3cc(Br)ccc3nc2OC)c2cccc(OC)c2F)cc(S(C)(=O)=O)n1,5.75,5.349708557
12232,COc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1,4,4.37392807
12602,Nc1c(Br)cc([N+](=O)[O-])cc1Br,4,4.0114007
8099,O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4,4.050866127
10107,CCC(C)(C)c1ccc(O)cc1,4,4.053249836
7153,CCc1cc(Cl)c(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1O,5.121339446,4.553805828
10884,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,4,4.017328262
4961,C[C@H]1COCCN1c1c(NC(=O)Nc2cnc(OC3CCN(C)CC3)c(Cl)c2)cnc2ccc(F)cc12,4.8,5.263127804
9646,CC1=C(C(=O)Nc2ccccc2)S(=O)(=O)CCO1,4,4.018036842
1296,Cc1cc(-c2ccc3c(c2)CCN(CCCSc2nnc(C)n2C)CC3)no1,6.1,6.172404289
6145,Cc1nn2cc1CN(C)CCOCCNC(=O)c1nn(CCOC(=O)C(C)(C)C)c3ccc(cc13)Nc1nccc-2n1,5.96,5.157896042
3538,COC(=O)NC12CCC(n3cc(-c4cc(N)c(Cl)cc4F)c4c(N)ncnc43)(CC1)CC2,5.22,5.051082611
2612,CCN[C@H]1CC[C@@H](c2c[nH]c3ccc(NC(=N)c4cccs4)cc32)CC1,4.64,4.972732067
9391,CC(C)OB(OC(C)C)OC(C)C,4,4.039616585
12961,O=C=NC1CCCCC1,4,4.035669327
6045,O=C1CCCN1C1CCN(CCOc2ccc(Oc3nc4ncccc4s3)cc2)CC1,5.6,5.341981888
10859,CCN(CC)CC(=O)Nc1c(C)cccc1C(=O)OC,4,4.089053631
13432,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,4,4.028441429
11011,CCOC(=O)CC(=O)c1cc(F)c(Cl)nc1Cl,4,4.122666359
5472,COc1nc(-c2csc(Nc3c4c(nn3CC(C)(C)O)CCCC4)n2)ccc1-n1cnc(C)c1,5.24,5.441834927
3953,CS(=O)(=O)NCCN(CCc1ccc(Cl)cc1)C1CCN(c2nc(N)n[nH]2)CC1,5.14,5.451005936
3309,CN1CCN(CCc2ccc3c(c2)Cc2c(-c4csc(C#CCOc5ccccc5)c4)n[nH]c2-3)CC1,5.23,6.374952316
12480,N[C@H](C(=O)O)[C@H](O)c1ccc(O)c(O)c1,4,3.992254257
7272,c1ccc(-c2ccc(C(c3ccccc3)n3ccnc3)cc2)cc1,4.904672779,4.421730995
1872,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,6.69,5.155881882
8860,CC(=O)c1ccccc1O,4,3.992769241
6364,C[C@H](O)C(=O)NC1CC(C)(C)Oc2nc(-c3ccc(Cl)cc3Cl)c(-c3ccc(Cl)cc3)cc21,6.92,5.858396053
9885,Cc1cccc(C(C)(C)C)c1O,4,4.046243191
12580,NC(=S)C(N)=S,4,4.084332943
8242,CC1=NN(c2cc(S(=O)(=O)O)ccc2Cl)C(=O)C1/N=N/c1ccccc1,4,4.220541
11967,COC(=O)c1cccc(Cl)c1,4,4.025352001
13691,S=c1nccc[nH]1,4,3.986700296
10366,CCCCC(CC)COP(=O)(O)OCC(CC)CCCC,4,4.105250835
10660,CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC,4,4.101035118
9008,CC(=O)OCc1ccco1,4,3.995967627
5613,COc1ncc(C(=O)N2CCN(C(=O)/C=C/c3ccc(Br)cc3)CC2)cn1,5.31,4.84998703
6505,CC(C)(C)NC(=O)C1c2ccccc2C(=O)N1Cc1ccccc1-c1ccc(F)cc1,4.25,4.606595039
7371,CC(C)(OOC(C)(C)c1ccccc1)c1ccccc1,4.73297058,4.325811863
3623,CN(C)CCCn1ncc2cc(-n3ccc(OCc4ccccc4)cc3=O)ccc21,5.85,5.043210506
13796,CC(C)(C)CCCCCC(=O)O.CC(C)(C)CCCCCC(=O)O.[Ca+2],4,4.051699638
8083,N->[Pt+2]1(<-N)<-OC(=O)C2(C(=O)O->1)CCC2,4,3.995864153
2929,CCC(=O)CCCCC[C@H](NC(=O)C1CN(C)C1)c1ncc(-c2cc3ccccc3nc2OC)[nH]1,5.52,4.96812439
9971,Cc1ncc(CNC(=O)N(CCCl)N=O)c(N)n1,4,4.061085224
5121,Cc1ccc(COCc2cccc(COCc3ccc(C)cc3)[n+]2C)cc1,6.97,6.626198292
2311,O=C1N(CCN2C[C@@H]3CC[C@H]2Cc2ccccc2C3)CCN1c1cccc(Cl)c1,7.2,6.054532528
10559,CCCCCCCCCCCCCCCC,4,4.089757442
7909,C[N+]1(C)[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12,4,3.94436574
2052,COc1ccc(C2(c3cccc(-c4cncnc4)c3)N=C(N)c3c(F)cccc32)cc1,6.3,5.202546597
7314,CC(=O)c1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2,4.821339446,4.975298405
8088,COc1ccc2cc1Oc1cc3c(cc1OC)CC[N+](C)(C)[C@H]3Cc1ccc(cc1)Oc1c(OC)c(OC)cc3c1[C@@H](C2)[N+](C)(C)CC3,4,5.178640842
13292,O=C(O)COc1ccc(Cl)cc1,4,4.058409214
9519,CC(S)C(=O)NCC(=O)O,4,3.986135006
9076,CC(C)(C)c1ccccc1,4,4.065253258
12803,NCCO,4,4.002435684
3834,Cc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2ccccc2)CCN(C(=O)c2cccc(S(N)(=O)=O)c2)CC1,4.2,5.181093216
7827,Nc1cc(Cl)c(-c2cc(Cl)c(N)cc2Cl)cc1Cl,4.410316037,4.126412392
12796,NCCCOCCOCCOCCCN,4,4.052346706
3528,C[C@@H](NC(=O)c1ccc(Cl)cc1)c1ccc2c(c1)CCCN2C(=O)c1cccc(Cl)c1,6,5.321246147
7131,COS(=O)(=O)O.C[N+]1(C)CCC(=C(c2ccccc2)c2ccccc2)CC1,5.204672779,4.19167757
10630,CCCCCCCCO,4,4.029085159
2519,CC(=O)NCc1cc2cc(CN3CCOCC3)cc3c(=O)c(C(=O)NCc4ccc(Cl)cc4)cn1c23,5.35,5.259428501
12018,COC(=O)Nc1nc2cc(S(=O)c3ccccc3)ccc2[nH]1,4,4.259377003
6694,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,5.705,4.126614571
1881,CN(C)Cc1ccc2c(c1)CCN(C(=O)c1cc3cc(Cl)ccc3n1C)C2,5.31,5.194620609
954,Cc1cccc(CN2[C@@H]3CC[C@H]2C[C@H](Oc2cccc(C(N)=O)c2)C3)c1,9.28,8.641630173
87,CCc1oc(CCc2cc(N3CCOCC3)cc(NC)n2)nc1C,6.08,5.670908451
11460,O=C(Cl)OCCOCCOC(=O)Cl,4,4.021434307
554,O=C1NCCCCn2cc(cn2)-c2cnc3ccc(cc3c2)CCn2nc(ccc2=O)-c2ccc1c(C(F)(F)F)c2,4.56,5.423559189
631,CC(C)(O)COc1ccc(C(N)=O)c(O[C@H]2CCN(C(=O)Cc3ccc(OC(F)(F)F)cc3)C[C@H]2F)c1,4.38,4.61998558
1445,Cc1ncoc1-c1nnc(SCCCN2CC3CCN(c4ccc(C(F)(F)F)cc4F)C3C2)n1C,5.966666667,6.158787251
3534,Cc1c(N2CC[C@@H]([C@H](C)N)C2)c(F)cc2ccc(=O)n(C3CC3)c12,4.31,4.535764217
3197,CN(C/C=C/C=C/c1ccc(C(F)(F)F)cc1F)Cc1ccc2c(c1)OCO2,7.85,6.047333241
3817,CCCCc1cc(OC2CCN(CCNS(=O)(=O)CC)CC2)c2ncccc2c1,7.12,6.905755043
13652,O=[N+]([O-])c1ccc(S(=O)(=O)O)c([N+](=O)[O-])c1,4,4.04242897
735,CCCC[C@@H](CCO)Nc1nc(N)nc2cc(OC)ccc12,5.5,5.407990932
9359,CC(C)N(C)C,4,4.017746925
1324,Cc1cc(N2CCC3(CCN(C[C@H](O)c4ccc5c(c4C)COC5=O)CC3)C2=O)sn1,5.155,5.04974699
12996,O=C1CCCCCCCCCCC(=O)OCCO1,4,4.036557198
11351,CNC,4,3.995500565
2022,CC1Cc2cccc(CN3CCC4(CC3)CCN(C(=O)c3ccncc3)CC4)c2O1,4.885,5.114698887
2472,COc1ccc([C@H]2CN(CCc3ccc(OC)c(OC)c3)C[C@@H]2CC(=O)Nc2cccc(Cl)c2)cc1,7.94,7.252552509
9546,CC[S+](C)CC.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,4,4.060889244
4044,Cc1ccc(/C=C/CN(C)Cc2ccc3c(c2)OCCO3)cc1,5.34,5.276142597
185,COCCCN1CCC(c2noc(-c3nn(C(C)C)c4ccccc34)n2)CC1,6.02,5.747416496
11575,ClCBr,4,3.999947309
3426,CC(C)Oc1ccc(-c2cc3c(N[C@@H]4CC[C@](C)(N)C4(C)C)c(C(N)=O)cnn3c2)cn1,5.28,4.960371494
8664,C=CC(=O)N1CCOCC1,4,4.04266119
8535,C[C@@H](O)C(=O)O,4,4.006216049
5294,Cn1c(SCCCN2CC3CCN(c4ccc(F)cc4F)C3C2)nnc1-c1cnccn1,6.1,6.07434988
11478,ClC(Cl)C(Cl)Cl,4,4.028050423
1702,Cc1cccc(Nc2nc(N[C@@H]3CC(F)(F)CC[C@@H]3N)ncc2C(N)=O)c1,5.1,5.547615051
8784,C=C(C)[C@H]1CC=C(C)C(=O)C1,4,3.993039131
13756,CC1=CC2C3C=CC(C3)C2C1C,4,3.998586893
12706,Nc1ccccc1[N+](=O)[O-],4,3.991349459
5755,CCCCCCC(N1CCOCC1)C(O)(c1cccnc1)c1cccnc1,4.56,4.707371712
2509,Cn1c(CN2CCC(c3cccc(OCc4ccc(Cl)cc4F)n3)CC2)nc2ccncc21,5.25,5.843484402
8507,*C.*C.CCCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCCC,4,4.201601028
4712,C[C@H]1C=C(C2=Nc3cc(Cl)ccc3Nc3ccc(OC(F)(F)F)cc32)CCN1C,5.72,6.019314766
2857,Cc1c([C@@H](O)CN2CCC3(CC2)CCN(c2ccc(S(C)(=O)=O)nc2)C3)ccc2c1COC2=O,4.53,4.893306732
5766,CCC(NC(=O)c1ccc(Cl)cc1)[C@H]1[C@@H]2C[C@@H](n3cnc4ccncc43)C[C@@H]21,5.92,5.666052818
10347,CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,4,4.100625038
5577,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2cc(OCCNCCCF)ccc2F)N1CC(F)(F)F,5.44,5.41961813
1755,CCCCCCCN(CC)CC#CCOCc1ccc(Cl)cc1,6.08,6.524373055
8841,CC(=O)C=Cc1ccco1,4,4.003433228
338,Brc1ccc(Nc2ccc(CN3CCC4(CC3)OCCc3sccc34)cc2)cc1,5.37,5.968269348
11612,C=CC(=O)OCCCl,4,4.007479668
6305,C[C@@]1(c2nc(NC(=O)c3ncc(C(F)(F)F)cc3Cl)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,5.5,4.708458424
6084,C[C@@H](NC(=O)c1ccc(F)cc1)c1ccc2c(n1)CCCN2c1ncccn1,4.7,4.876963615
1547,CC(C)CN(C(=O)c1ccccc1Oc1ccccc1)[C@H]1CCNC1,5.97,5.273350239
12270,C=C[Si](OCCOC)(OCCOC)OCCOC,4,4.032336712
12427,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br,4,4.150421619
6423,O=C(CNC(=O)c1cccc(C(F)(F)F)c1)NC1CN([C@H]2CC[C@@](O)(c3ccc(OC4CCC4)nc3)CC2)C1,5.01,5.199915409
7575,O=C(CCS)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,4.476770118,4.039120197
7167,CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1,5.088006113,4.22532177
2233,COc1ncc(-c2cccc3c2C[C@H](NC(=O)c2ccc(OCC(F)(F)F)nc2)CO3)cc1F,4.6,5.030831814
3500,COc1ccc2ncc(F)c(C/C(=N\O)C34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,5.8,5.178255558
12889,O=C(O)[C@@H]1[C@H]2C[C@H]3c4[nH]c5ccccc5c4CCN3C[C@@H]2CC[C@@H]1O,4,4.420721054
8461,C=CCBr,4,3.995500565
6499,Clc1ccc(OCCCc2cccc(CCCOc3ccc(Cl)cc3)n2)cc1,8,6.353470325
9788,C=Cc1cccc(C)c1,4,4.001131058
652,Cn1cc(-c2nc3c(-c4ccc(CN5CCc6cc(C(C)(C)C)ccc6C5=O)c(F)c4)ccnc3[nH]2)cn1,5.58,5.291423321
11048,CCOC(=O)NC(C)(C)Cc1ccc(Cl)cc1,4,4.169025898
13240,O=C(O)CCC(=O)C(=O)O,4,3.979789972
9404,CC(=O)OC(C)C,4,4.000374794
9494,CC(O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,4,4.067133904
7117,CN1CCCN=C1COC(=O)C(O)(c1ccccc1)C1CCCCC1,5.288006113,4.824205399
10407,CCCCCC(CO)CCC,4,4.063725948
1601,O=c1c2ccccc2c(Cc2ccc(Cl)cc2)nn1C[C@H]1CCCN1CCCCc1ccc(OCCCN2CCCCCC2)cc1,7.3,7.054430962
11870,CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,4,3.99669528
4752,CC(C)N1CCC(c2ccc(/C(=C(/CCCO)c3ccccc3)c3ccc(O)cc3)cc2)CC1,4.66,5.186747551
4990,NC(=O)c1cccc(O[C@@H]2C[C@H]3CC[C@@H](C2)N3CCc2ccccc2)c1,9.42,8.268882751
1884,Cn1c(SCCCN2CC[C@]3(C[C@@H]3c3ccc(C(F)(F)F)cc3)C2)nnc1-c1cccnc1,5.915,6.085835934
13149,O=C(O)c1ccccc1O.Oc1cccc2cccnc12,4,4.04283762
9385,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,4,3.994290113
5826,N[C@H]1CN(c2ccc(-n3ccc(OCc4ccccc4)cc3=O)cn2)C[C@@H]1c1cc(F)ccc1F,5.06,5.500590324
11122,CCOCCOCCOCCO,4,4.017421246
5421,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,6.819601223,5.511891842
5393,O=C1c2nc3cccc(Br)c3n2CCN1Cc1ccc(Cl)cc1,5.33,5.590761185
